OPTION_SYMBOL,UNDERLYING_TICKER,TRADE_DATE,EXPIRATION_DATE,OPTION_TYPE,STRIKE_PRICE,OPTION_OPEN_PRICE,OPTION_HIGH_PRICE,OPTION_LOW_PRICE,OPTION_CLOSE_PRICE,OPTION_VWAP,OPTION_VOLUME,OPTION_TRADES,UNDERLYING_OPEN_PRICE,UNDERLYING_HIGH_PRICE,UNDERLYING_LOW_PRICE,UNDERLYING_CLOSE_PRICE,UNDERLYING_VWAP,UNDERLYING_VOLUME,UNDERLYING_TRADES,DAYS_TO_EXPIRATION,SIGNED_MONEYNESS_RAW,SIGNED_MONEYNESS_PCT,OPTION_AGGREGATES_TIMESTAMP,UNDERLYING_AGGREGATES_TIMESTAMP,OPTION_INSERTED_AT,UNDERLYING_INSERTED_AT,OPTION_LOAD_DATE,UNDERLYING_LOAD_DATE,OPTION_FILENAME,UNDERLYING_FILENAME,MISSING_UNDERLYING_FLAG
O:AAPL251219C00335000,AAPL,2025-11-21,2025-12-19,C,335.0000,0.0200,0.0200,0.0200,0.0200,0.0200,2,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,28,63.5100,0.2339312682,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251219C00335000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251219C00340000,AAPL,2025-11-21,2025-12-19,C,340.0000,0.0200,0.0200,0.0200,0.0200,0.0200,20,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,28,68.5100,0.2523481528,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251219C00340000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251219C00350000,AAPL,2025-11-21,2025-12-19,C,350.0000,0.0100,0.0200,0.0100,0.0200,0.0112,92,4,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,28,78.5100,0.2891819220,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251219C00350000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251219C00360000,AAPL,2025-11-21,2025-12-19,C,360.0000,0.0100,0.0100,0.0100,0.0100,0.0100,6,3,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,28,88.5100,0.3260156912,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251219C00360000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251219C00370000,AAPL,2025-11-21,2025-12-19,C,370.0000,0.0100,0.0100,0.0100,0.0100,0.0100,1,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,28,98.5100,0.3628494604,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251219C00370000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251219C00400000,AAPL,2025-11-21,2025-12-19,C,400.0000,0.0200,0.0200,0.0100,0.0100,0.0150,20,4,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,28,128.5100,0.4733507680,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251219C00400000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251219C00410000,AAPL,2025-11-21,2025-12-19,C,410.0000,0.0100,0.0100,0.0100,0.0100,0.0100,2,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,28,138.5100,0.5101845372,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251219C00410000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251219C00420000,AAPL,2025-11-21,2025-12-19,C,420.0000,0.0200,0.0200,0.0100,0.0100,0.0150,2,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,28,148.5100,0.5470183064,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251219C00420000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226P00130000,AAPL,2025-11-21,2025-12-26,P,130.0000,0.0200,0.0200,0.0200,0.0200,0.0200,8,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-141.4900,-0.5211610004,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226P00130000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226P00180000,AAPL,2025-11-21,2025-12-26,P,180.0000,0.0700,0.0700,0.0700,0.0700,0.0700,1,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-91.4900,-0.3369921544,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226P00180000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226P00185000,AAPL,2025-11-21,2025-12-26,P,185.0000,0.1000,0.1000,0.1000,0.1000,0.1000,2,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-86.4900,-0.3185752698,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226P00185000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226P00195000,AAPL,2025-11-21,2025-12-26,P,195.0000,0.1800,0.1900,0.1700,0.1700,0.1778,9,7,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-76.4900,-0.2817415006,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226P00195000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226P00200000,AAPL,2025-11-21,2025-12-26,P,200.0000,0.2000,0.2300,0.1600,0.1600,0.1927,11,8,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-71.4900,-0.2633246160,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226P00200000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226P00205000,AAPL,2025-11-21,2025-12-26,P,205.0000,0.2900,0.2900,0.2200,0.2200,0.2667,12,5,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-66.4900,-0.2449077314,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226P00205000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226P00210000,AAPL,2025-11-21,2025-12-26,P,210.0000,0.3600,0.3600,0.3100,0.3200,0.3122,32,4,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-61.4900,-0.2264908468,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226P00210000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226P00215000,AAPL,2025-11-21,2025-12-26,P,215.0000,0.3900,0.4100,0.2800,0.2800,0.3775,16,10,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-56.4900,-0.2080739622,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226P00215000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226P00220000,AAPL,2025-11-21,2025-12-26,P,220.0000,0.5400,0.6000,0.4000,0.4400,0.4776,29,21,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-51.4900,-0.1896570776,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226P00220000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226P00225000,AAPL,2025-11-21,2025-12-26,P,225.0000,0.7100,0.7100,0.5300,0.5300,0.6167,6,5,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-46.4900,-0.1712401930,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226P00225000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226P00230000,AAPL,2025-11-21,2025-12-26,P,230.0000,0.8900,0.9300,0.6500,0.6800,0.8317,137,24,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-41.4900,-0.1528233084,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226P00230000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226P00235000,AAPL,2025-11-21,2025-12-26,P,235.0000,1.0700,1.2000,0.8700,0.8700,1.1228,47,13,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-36.4900,-0.1344064238,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226P00235000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226P00240000,AAPL,2025-11-21,2025-12-26,P,240.0000,1.6000,1.6000,1.0000,1.2000,1.3347,64,22,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-31.4900,-0.1159895392,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226P00240000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226P00245000,AAPL,2025-11-21,2025-12-26,P,245.0000,2.0500,2.1500,1.3400,1.6000,1.8195,282,74,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-26.4900,-0.0975726546,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226P00245000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226P00250000,AAPL,2025-11-21,2025-12-26,P,250.0000,2.9000,2.9000,1.8500,2.0800,2.4499,199,67,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-21.4900,-0.0791557700,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226P00250000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226P00255000,AAPL,2025-11-21,2025-12-26,P,255.0000,3.6800,3.9300,2.4500,2.7600,3.2362,222,44,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-16.4900,-0.0607388854,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226P00255000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226P00260000,AAPL,2025-11-21,2025-12-26,P,260.0000,5.5000,5.5000,3.3000,3.8400,4.3655,194,60,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-11.4900,-0.0423220008,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226P00260000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226P00265000,AAPL,2025-11-21,2025-12-26,P,265.0000,7.0000,7.3000,4.4500,5.0500,6.2445,575,111,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-6.4900,-0.0239051162,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226P00265000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226P00270000,AAPL,2025-11-21,2025-12-26,P,270.0000,10.8000,10.8000,6.1500,6.7000,8.0063,563,73,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-1.4900,-0.0054882316,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226P00270000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226P00275000,AAPL,2025-11-21,2025-12-26,P,275.0000,11.3000,11.3000,8.3500,9.4000,9.4048,58,23,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,3.5100,0.0129286530,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226P00275000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226P00280000,AAPL,2025-11-21,2025-12-26,P,280.0000,13.0000,13.1000,11.8300,11.8300,12.8144,9,5,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,8.5100,0.0313455376,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226P00280000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226P00285000,AAPL,2025-11-21,2025-12-26,P,285.0000,18.2500,18.2500,17.8000,17.8000,18.1375,20,3,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,13.5100,0.0497624222,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226P00285000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226P00290000,AAPL,2025-11-21,2025-12-26,P,290.0000,20.1500,20.3800,20.1500,20.3800,20.2157,7,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,18.5100,0.0681793068,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226P00290000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226P00295000,AAPL,2025-11-21,2025-12-26,P,295.0000,25.2400,25.2400,25.2400,25.2400,25.2400,10,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,23.5100,0.0865961914,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226P00295000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226C00185000,AAPL,2025-11-21,2025-12-26,C,185.0000,85.2800,85.2800,85.2800,85.2800,85.2800,1,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-86.4900,-0.3185752698,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226C00185000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226C00190000,AAPL,2025-11-21,2025-12-26,C,190.0000,81.7000,81.7000,81.7000,81.7000,81.7000,16,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-81.4900,-0.3001583852,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226C00190000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226C00195000,AAPL,2025-11-21,2025-12-26,C,195.0000,74.5200,74.5200,74.5200,74.5200,74.5200,15,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-76.4900,-0.2817415006,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226C00195000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226C00205000,AAPL,2025-11-21,2025-12-26,C,205.0000,65.3600,67.1000,65.3600,67.1000,66.5200,3,3,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-66.4900,-0.2449077314,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226C00205000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226C00215000,AAPL,2025-11-21,2025-12-26,C,215.0000,58.6000,58.6000,58.6000,58.6000,58.6000,4,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-56.4900,-0.2080739622,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226C00215000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226C00220000,AAPL,2025-11-21,2025-12-26,C,220.0000,50.3000,50.3000,50.3000,50.3000,50.3000,1,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-51.4900,-0.1896570776,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226C00220000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226C00225000,AAPL,2025-11-21,2025-12-26,C,225.0000,47.5700,47.5700,47.5700,47.5700,47.5700,1,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-46.4900,-0.1712401930,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226C00225000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226C00230000,AAPL,2025-11-21,2025-12-26,C,230.0000,44.5000,44.5000,44.5000,44.5000,44.5000,10,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-41.4900,-0.1528233084,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226C00230000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226C00235000,AAPL,2025-11-21,2025-12-26,C,235.0000,35.2700,38.6800,35.2700,38.6800,37.1013,107,12,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-36.4900,-0.1344064238,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226C00235000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226C00240000,AAPL,2025-11-21,2025-12-26,C,240.0000,32.8500,34.7600,32.8300,34.7600,33.0570,27,9,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-31.4900,-0.1159895392,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226C00240000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226C00245000,AAPL,2025-11-21,2025-12-26,C,245.0000,26.5900,29.5800,26.1300,29.5800,28.5557,37,5,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-26.4900,-0.0975726546,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226C00245000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226C00250000,AAPL,2025-11-21,2025-12-26,C,250.0000,21.6200,25.9800,21.6200,24.7000,23.9688,67,8,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-21.4900,-0.0791557700,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226C00250000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226C00255000,AAPL,2025-11-21,2025-12-26,C,255.0000,18.7500,20.9300,18.7500,20.7200,19.2530,20,3,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-16.4900,-0.0607388854,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226C00255000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226C00260000,AAPL,2025-11-21,2025-12-26,C,260.0000,15.0000,17.3500,15.0000,16.1000,15.9528,25,13,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-11.4900,-0.0423220008,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226C00260000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226C00265000,AAPL,2025-11-21,2025-12-26,C,265.0000,10.2000,13.8500,10.0000,12.3500,11.9552,966,60,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-6.4900,-0.0239051162,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226C00265000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226C00270000,AAPL,2025-11-21,2025-12-26,C,270.0000,7.4000,10.3000,7.4000,9.1600,9.2486,476,114,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,-1.4900,-0.0054882316,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226C00270000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226C00275000,AAPL,2025-11-21,2025-12-26,C,275.0000,5.1000,7.5100,5.0500,6.6000,6.4234,802,111,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,3.5100,0.0129286530,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226C00275000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226C00280000,AAPL,2025-11-21,2025-12-26,C,280.0000,3.3400,5.1500,3.3400,4.5000,4.6956,177,86,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,8.5100,0.0313455376,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226C00280000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251226C00285000,AAPL,2025-11-21,2025-12-26,C,285.0000,2.1500,3.4000,2.1200,2.8000,2.9340,229,97,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,35,13.5100,0.0497624222,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251226C00285000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
